targetId,strataId,cohortId,cohortType,name
112,289,112002892,TwoS,[PIONEER 2.0] Target Cohort 2.1_mHSPC ADT+ARTA treated (synchronous) FINAL without Anxiety
113,289,113002892,TwoS,[PIONEER 2.0] Target Cohort 2.1_mHSPC ADT+Chemo treated (synchronous) FINAL without Anxiety
114,289,114002892,TwoS,[PIONEER 2.0] Target Cohort 2.1_mHSPC ADT+ARTA+Chemo treated (synchronous) FINAL without Anxiety
115,289,115002892,TwoS,[PIONEER 2.0] Target Cohort 2.2_metachronous mHSPC ADT only treated FINAL without Anxiety
116,289,116002892,TwoS,[PIONEER 2.0] Target Cohort 2.2_metachronous mHSPC ADT+Chemo treated FINAL without Anxiety
117,289,117002892,TwoS,[PIONEER 2.0] Target Cohort 2.2_metachronous mHSPC ADT+ARTA treated FINAL without Anxiety
118,289,118002892,TwoS,[PIONEER 2.0] Target Cohort 2.2_metachronous mHSPC ADT+ARTA+Chemo treated FINAL without Anxiety
101,310,101003102,TwoS,[PIONEER 2.0] Target Cohort 1.0_ mHSPC FINAL without Fatique or malaise
102,310,102003102,TwoS,[PIONEER 2.0] Target Cohort 1.1_mHSPC (synchronous) FINAL without Fatique or malaise
103,310,103003102,TwoS,[PIONEER 2.0] Target Cohort 1.2_metachronous mHSPC FINAL without Fatique or malaise
104,310,104003102,TwoS,[PIONEER 2.0] Target Cohort 2.0_mHSPC treated FINAL without Fatique or malaise
105,310,105003102,TwoS,[PIONEER 2.0] Target Cohort 2.1_mHSPC treated (synchronous) FINAL without Fatique or malaise
106,310,106003102,TwoS,[PIONEER 2.0] Target Cohort 2.2_metachronous mHSPC treated FINAL without Fatique or malaise
107,310,107003102,TwoS,[PIONEER 2.0] Target Cohort 2.0_mHSPC ADT only treated FINAL without Fatique or malaise
108,310,108003102,TwoS,[PIONEER 2.0] Target Cohort 2.0_mHSPC ADT+ARTA treated FINAL without Fatique or malaise
109,310,109003102,TwoS,[PIONEER 2.0] Target Cohort 2.0_mHSPC ADT+Chemo treated FINAL without Fatique or malaise
110,310,110003102,TwoS,[PIONEER 2.0] Target Cohort 2.0_mHSPC ADT+ARTA+Chemo treated FINAL without Fatique or malaise
111,310,111003102,TwoS,[PIONEER 2.0] Target Cohort 2.1_mHSPC ADT only treated (synchronous) FINAL without Fatique or malaise
112,310,112003102,TwoS,[PIONEER 2.0] Target Cohort 2.1_mHSPC ADT+ARTA treated (synchronous) FINAL without Fatique or malaise
113,310,113003102,TwoS,[PIONEER 2.0] Target Cohort 2.1_mHSPC ADT+Chemo treated (synchronous) FINAL without Fatique or malaise
114,310,114003102,TwoS,[PIONEER 2.0] Target Cohort 2.1_mHSPC ADT+ARTA+Chemo treated (synchronous) FINAL without Fatique or malaise
115,310,115003102,TwoS,[PIONEER 2.0] Target Cohort 2.2_metachronous mHSPC ADT only treated FINAL without Fatique or malaise
116,310,116003102,TwoS,[PIONEER 2.0] Target Cohort 2.2_metachronous mHSPC ADT+Chemo treated FINAL without Fatique or malaise
117,310,117003102,TwoS,[PIONEER 2.0] Target Cohort 2.2_metachronous mHSPC ADT+ARTA treated FINAL without Fatique or malaise
118,310,118003102,TwoS,[PIONEER 2.0] Target Cohort 2.2_metachronous mHSPC ADT+ARTA+Chemo treated FINAL without Fatique or malaise
101,403,101004032,TwoS,[PIONEER 2.0] Target Cohort 1.0_ mHSPC FINAL without Osteopenia and Osteoporosis
102,403,102004032,TwoS,[PIONEER 2.0] Target Cohort 1.1_mHSPC (synchronous) FINAL without Osteopenia and Osteoporosis
103,403,103004032,TwoS,[PIONEER 2.0] Target Cohort 1.2_metachronous mHSPC FINAL without Osteopenia and Osteoporosis
104,403,104004032,TwoS,[PIONEER 2.0] Target Cohort 2.0_mHSPC treated FINAL without Osteopenia and Osteoporosis
105,403,105004032,TwoS,[PIONEER 2.0] Target Cohort 2.1_mHSPC treated (synchronous) FINAL without Osteopenia and Osteoporosis
106,403,106004032,TwoS,[PIONEER 2.0] Target Cohort 2.2_metachronous mHSPC treated FINAL without Osteopenia and Osteoporosis
107,403,107004032,TwoS,[PIONEER 2.0] Target Cohort 2.0_mHSPC ADT only treated FINAL without Osteopenia and Osteoporosis
108,403,108004032,TwoS,[PIONEER 2.0] Target Cohort 2.0_mHSPC ADT+ARTA treated FINAL without Osteopenia and Osteoporosis
109,403,109004032,TwoS,[PIONEER 2.0] Target Cohort 2.0_mHSPC ADT+Chemo treated FINAL without Osteopenia and Osteoporosis
110,403,110004032,TwoS,[PIONEER 2.0] Target Cohort 2.0_mHSPC ADT+ARTA+Chemo treated FINAL without Osteopenia and Osteoporosis
111,403,111004032,TwoS,[PIONEER 2.0] Target Cohort 2.1_mHSPC ADT only treated (synchronous) FINAL without Osteopenia and Osteoporosis
112,403,112004032,TwoS,[PIONEER 2.0] Target Cohort 2.1_mHSPC ADT+ARTA treated (synchronous) FINAL without Osteopenia and Osteoporosis
113,403,113004032,TwoS,[PIONEER 2.0] Target Cohort 2.1_mHSPC ADT+Chemo treated (synchronous) FINAL without Osteopenia and Osteoporosis
114,403,114004032,TwoS,[PIONEER 2.0] Target Cohort 2.1_mHSPC ADT+ARTA+Chemo treated (synchronous) FINAL without Osteopenia and Osteoporosis
115,403,115004032,TwoS,[PIONEER 2.0] Target Cohort 2.2_metachronous mHSPC ADT only treated FINAL without Osteopenia and Osteoporosis
116,403,116004032,TwoS,[PIONEER 2.0] Target Cohort 2.2_metachronous mHSPC ADT+Chemo treated FINAL without Osteopenia and Osteoporosis
117,403,117004032,TwoS,[PIONEER 2.0] Target Cohort 2.2_metachronous mHSPC ADT+ARTA treated FINAL without Osteopenia and Osteoporosis
118,403,118004032,TwoS,[PIONEER 2.0] Target Cohort 2.2_metachronous mHSPC ADT+ARTA+Chemo treated FINAL without Osteopenia and Osteoporosis
101,407,101004072,TwoS,[PIONEER 2.0] Target Cohort 1.0_ mHSPC FINAL without Anemia
102,407,102004072,TwoS,[PIONEER 2.0] Target Cohort 1.1_mHSPC (synchronous) FINAL without Anemia
103,407,103004072,TwoS,[PIONEER 2.0] Target Cohort 1.2_metachronous mHSPC FINAL without Anemia
104,407,104004072,TwoS,[PIONEER 2.0] Target Cohort 2.0_mHSPC treated FINAL without Anemia
105,407,105004072,TwoS,[PIONEER 2.0] Target Cohort 2.1_mHSPC treated (synchronous) FINAL without Anemia
106,407,106004072,TwoS,[PIONEER 2.0] Target Cohort 2.2_metachronous mHSPC treated FINAL without Anemia
107,407,107004072,TwoS,[PIONEER 2.0] Target Cohort 2.0_mHSPC ADT only treated FINAL without Anemia
108,407,108004072,TwoS,[PIONEER 2.0] Target Cohort 2.0_mHSPC ADT+ARTA treated FINAL without Anemia
109,407,109004072,TwoS,[PIONEER 2.0] Target Cohort 2.0_mHSPC ADT+Chemo treated FINAL without Anemia
110,407,110004072,TwoS,[PIONEER 2.0] Target Cohort 2.0_mHSPC ADT+ARTA+Chemo treated FINAL without Anemia
111,407,111004072,TwoS,[PIONEER 2.0] Target Cohort 2.1_mHSPC ADT only treated (synchronous) FINAL without Anemia
112,407,112004072,TwoS,[PIONEER 2.0] Target Cohort 2.1_mHSPC ADT+ARTA treated (synchronous) FINAL without Anemia
113,407,113004072,TwoS,[PIONEER 2.0] Target Cohort 2.1_mHSPC ADT+Chemo treated (synchronous) FINAL without Anemia
114,407,114004072,TwoS,[PIONEER 2.0] Target Cohort 2.1_mHSPC ADT+ARTA+Chemo treated (synchronous) FINAL without Anemia
115,407,115004072,TwoS,[PIONEER 2.0] Target Cohort 2.2_metachronous mHSPC ADT only treated FINAL without Anemia
116,407,116004072,TwoS,[PIONEER 2.0] Target Cohort 2.2_metachronous mHSPC ADT+Chemo treated FINAL without Anemia
117,407,117004072,TwoS,[PIONEER 2.0] Target Cohort 2.2_metachronous mHSPC ADT+ARTA treated FINAL without Anemia
118,407,118004072,TwoS,[PIONEER 2.0] Target Cohort 2.2_metachronous mHSPC ADT+ARTA+Chemo treated FINAL without Anemia
101,422,101004222,TwoS,[PIONEER 2.0] Target Cohort 1.0_ mHSPC FINAL without Performance Status ECOG=1
102,422,102004222,TwoS,[PIONEER 2.0] Target Cohort 1.1_mHSPC (synchronous) FINAL without Performance Status ECOG=1
103,422,103004222,TwoS,[PIONEER 2.0] Target Cohort 1.2_metachronous mHSPC FINAL without Performance Status ECOG=1
104,422,104004222,TwoS,[PIONEER 2.0] Target Cohort 2.0_mHSPC treated FINAL without Performance Status ECOG=1
105,422,105004222,TwoS,[PIONEER 2.0] Target Cohort 2.1_mHSPC treated (synchronous) FINAL without Performance Status ECOG=1
106,422,106004222,TwoS,[PIONEER 2.0] Target Cohort 2.2_metachronous mHSPC treated FINAL without Performance Status ECOG=1
107,422,107004222,TwoS,[PIONEER 2.0] Target Cohort 2.0_mHSPC ADT only treated FINAL without Performance Status ECOG=1
108,422,108004222,TwoS,[PIONEER 2.0] Target Cohort 2.0_mHSPC ADT+ARTA treated FINAL without Performance Status ECOG=1
109,422,109004222,TwoS,[PIONEER 2.0] Target Cohort 2.0_mHSPC ADT+Chemo treated FINAL without Performance Status ECOG=1
110,422,110004222,TwoS,[PIONEER 2.0] Target Cohort 2.0_mHSPC ADT+ARTA+Chemo treated FINAL without Performance Status ECOG=1
111,422,111004222,TwoS,[PIONEER 2.0] Target Cohort 2.1_mHSPC ADT only treated (synchronous) FINAL without Performance Status ECOG=1
112,422,112004222,TwoS,[PIONEER 2.0] Target Cohort 2.1_mHSPC ADT+ARTA treated (synchronous) FINAL without Performance Status ECOG=1
113,422,113004222,TwoS,[PIONEER 2.0] Target Cohort 2.1_mHSPC ADT+Chemo treated (synchronous) FINAL without Performance Status ECOG=1
114,422,114004222,TwoS,[PIONEER 2.0] Target Cohort 2.1_mHSPC ADT+ARTA+Chemo treated (synchronous) FINAL without Performance Status ECOG=1
115,422,115004222,TwoS,[PIONEER 2.0] Target Cohort 2.2_metachronous mHSPC ADT only treated FINAL without Performance Status ECOG=1
116,422,116004222,TwoS,[PIONEER 2.0] Target Cohort 2.2_metachronous mHSPC ADT+Chemo treated FINAL without Performance Status ECOG=1
117,422,117004222,TwoS,[PIONEER 2.0] Target Cohort 2.2_metachronous mHSPC ADT+ARTA treated FINAL without Performance Status ECOG=1
118,422,118004222,TwoS,[PIONEER 2.0] Target Cohort 2.2_metachronous mHSPC ADT+ARTA+Chemo treated FINAL without Performance Status ECOG=1
101,797,101007972,TwoS,[PIONEER 2.0] Target Cohort 1.0_ mHSPC FINAL without Hepatotoxicity/Liver failure
102,797,102007972,TwoS,[PIONEER 2.0] Target Cohort 1.1_mHSPC (synchronous) FINAL without Hepatotoxicity/Liver failure
103,797,103007972,TwoS,[PIONEER 2.0] Target Cohort 1.2_metachronous mHSPC FINAL without Hepatotoxicity/Liver failure
104,797,104007972,TwoS,[PIONEER 2.0] Target Cohort 2.0_mHSPC treated FINAL without Hepatotoxicity/Liver failure
105,797,105007972,TwoS,[PIONEER 2.0] Target Cohort 2.1_mHSPC treated (synchronous) FINAL without Hepatotoxicity/Liver failure
106,797,106007972,TwoS,[PIONEER 2.0] Target Cohort 2.2_metachronous mHSPC treated FINAL without Hepatotoxicity/Liver failure
107,797,107007972,TwoS,[PIONEER 2.0] Target Cohort 2.0_mHSPC ADT only treated FINAL without Hepatotoxicity/Liver failure
108,797,108007972,TwoS,[PIONEER 2.0] Target Cohort 2.0_mHSPC ADT+ARTA treated FINAL without Hepatotoxicity/Liver failure
109,797,109007972,TwoS,[PIONEER 2.0] Target Cohort 2.0_mHSPC ADT+Chemo treated FINAL without Hepatotoxicity/Liver failure
110,797,110007972,TwoS,[PIONEER 2.0] Target Cohort 2.0_mHSPC ADT+ARTA+Chemo treated FINAL without Hepatotoxicity/Liver failure
111,797,111007972,TwoS,[PIONEER 2.0] Target Cohort 2.1_mHSPC ADT only treated (synchronous) FINAL without Hepatotoxicity/Liver failure
112,797,112007972,TwoS,[PIONEER 2.0] Target Cohort 2.1_mHSPC ADT+ARTA treated (synchronous) FINAL without Hepatotoxicity/Liver failure
113,797,113007972,TwoS,[PIONEER 2.0] Target Cohort 2.1_mHSPC ADT+Chemo treated (synchronous) FINAL without Hepatotoxicity/Liver failure
114,797,114007972,TwoS,[PIONEER 2.0] Target Cohort 2.1_mHSPC ADT+ARTA+Chemo treated (synchronous) FINAL without Hepatotoxicity/Liver failure
115,797,115007972,TwoS,[PIONEER 2.0] Target Cohort 2.2_metachronous mHSPC ADT only treated FINAL without Hepatotoxicity/Liver failure
116,797,116007972,TwoS,[PIONEER 2.0] Target Cohort 2.2_metachronous mHSPC ADT+Chemo treated FINAL without Hepatotoxicity/Liver failure
117,797,117007972,TwoS,[PIONEER 2.0] Target Cohort 2.2_metachronous mHSPC ADT+ARTA treated FINAL without Hepatotoxicity/Liver failure
118,797,118007972,TwoS,[PIONEER 2.0] Target Cohort 2.2_metachronous mHSPC ADT+ARTA+Chemo treated FINAL without Hepatotoxicity/Liver failure
101,808,101008082,TwoS,[PIONEER 2.0] Target Cohort 1.0_ mHSPC FINAL without Dementia
102,808,102008082,TwoS,[PIONEER 2.0] Target Cohort 1.1_mHSPC (synchronous) FINAL without Dementia
103,808,103008082,TwoS,[PIONEER 2.0] Target Cohort 1.2_metachronous mHSPC FINAL without Dementia
104,808,104008082,TwoS,[PIONEER 2.0] Target Cohort 2.0_mHSPC treated FINAL without Dementia
105,808,105008082,TwoS,[PIONEER 2.0] Target Cohort 2.1_mHSPC treated (synchronous) FINAL without Dementia
106,808,106008082,TwoS,[PIONEER 2.0] Target Cohort 2.2_metachronous mHSPC treated FINAL without Dementia
107,808,107008082,TwoS,[PIONEER 2.0] Target Cohort 2.0_mHSPC ADT only treated FINAL without Dementia
108,808,108008082,TwoS,[PIONEER 2.0] Target Cohort 2.0_mHSPC ADT+ARTA treated FINAL without Dementia
109,808,109008082,TwoS,[PIONEER 2.0] Target Cohort 2.0_mHSPC ADT+Chemo treated FINAL without Dementia
110,808,110008082,TwoS,[PIONEER 2.0] Target Cohort 2.0_mHSPC ADT+ARTA+Chemo treated FINAL without Dementia
111,808,111008082,TwoS,[PIONEER 2.0] Target Cohort 2.1_mHSPC ADT only treated (synchronous) FINAL without Dementia
112,808,112008082,TwoS,[PIONEER 2.0] Target Cohort 2.1_mHSPC ADT+ARTA treated (synchronous) FINAL without Dementia
113,808,113008082,TwoS,[PIONEER 2.0] Target Cohort 2.1_mHSPC ADT+Chemo treated (synchronous) FINAL without Dementia
114,808,114008082,TwoS,[PIONEER 2.0] Target Cohort 2.1_mHSPC ADT+ARTA+Chemo treated (synchronous) FINAL without Dementia
115,808,115008082,TwoS,[PIONEER 2.0] Target Cohort 2.2_metachronous mHSPC ADT only treated FINAL without Dementia
116,808,116008082,TwoS,[PIONEER 2.0] Target Cohort 2.2_metachronous mHSPC ADT+Chemo treated FINAL without Dementia
117,808,117008082,TwoS,[PIONEER 2.0] Target Cohort 2.2_metachronous mHSPC ADT+ARTA treated FINAL without Dementia
118,808,118008082,TwoS,[PIONEER 2.0] Target Cohort 2.2_metachronous mHSPC ADT+ARTA+Chemo treated FINAL without Dementia
101,810,101008102,TwoS,[PIONEER 2.0] Target Cohort 1.0_ mHSPC FINAL without Memory impairment
102,810,102008102,TwoS,[PIONEER 2.0] Target Cohort 1.1_mHSPC (synchronous) FINAL without Memory impairment
103,810,103008102,TwoS,[PIONEER 2.0] Target Cohort 1.2_metachronous mHSPC FINAL without Memory impairment
104,810,104008102,TwoS,[PIONEER 2.0] Target Cohort 2.0_mHSPC treated FINAL without Memory impairment
105,810,105008102,TwoS,[PIONEER 2.0] Target Cohort 2.1_mHSPC treated (synchronous) FINAL without Memory impairment
106,810,106008102,TwoS,[PIONEER 2.0] Target Cohort 2.2_metachronous mHSPC treated FINAL without Memory impairment
107,810,107008102,TwoS,[PIONEER 2.0] Target Cohort 2.0_mHSPC ADT only treated FINAL without Memory impairment
108,810,108008102,TwoS,[PIONEER 2.0] Target Cohort 2.0_mHSPC ADT+ARTA treated FINAL without Memory impairment
109,810,109008102,TwoS,[PIONEER 2.0] Target Cohort 2.0_mHSPC ADT+Chemo treated FINAL without Memory impairment
110,810,110008102,TwoS,[PIONEER 2.0] Target Cohort 2.0_mHSPC ADT+ARTA+Chemo treated FINAL without Memory impairment
111,810,111008102,TwoS,[PIONEER 2.0] Target Cohort 2.1_mHSPC ADT only treated (synchronous) FINAL without Memory impairment
112,810,112008102,TwoS,[PIONEER 2.0] Target Cohort 2.1_mHSPC ADT+ARTA treated (synchronous) FINAL without Memory impairment
113,810,113008102,TwoS,[PIONEER 2.0] Target Cohort 2.1_mHSPC ADT+Chemo treated (synchronous) FINAL without Memory impairment
114,810,114008102,TwoS,[PIONEER 2.0] Target Cohort 2.1_mHSPC ADT+ARTA+Chemo treated (synchronous) FINAL without Memory impairment
115,810,115008102,TwoS,[PIONEER 2.0] Target Cohort 2.2_metachronous mHSPC ADT only treated FINAL without Memory impairment
116,810,116008102,TwoS,[PIONEER 2.0] Target Cohort 2.2_metachronous mHSPC ADT+Chemo treated FINAL without Memory impairment
117,810,117008102,TwoS,[PIONEER 2.0] Target Cohort 2.2_metachronous mHSPC ADT+ARTA treated FINAL without Memory impairment
118,810,118008102,TwoS,[PIONEER 2.0] Target Cohort 2.2_metachronous mHSPC ADT+ARTA+Chemo treated FINAL without Memory impairment
101,842,101008422,TwoS,[PIONEER 2.0] Target Cohort 1.0_ mHSPC FINAL without Depression
102,842,102008422,TwoS,[PIONEER 2.0] Target Cohort 1.1_mHSPC (synchronous) FINAL without Depression
103,842,103008422,TwoS,[PIONEER 2.0] Target Cohort 1.2_metachronous mHSPC FINAL without Depression
104,842,104008422,TwoS,[PIONEER 2.0] Target Cohort 2.0_mHSPC treated FINAL without Depression
105,842,105008422,TwoS,[PIONEER 2.0] Target Cohort 2.1_mHSPC treated (synchronous) FINAL without Depression
106,842,106008422,TwoS,[PIONEER 2.0] Target Cohort 2.2_metachronous mHSPC treated FINAL without Depression
107,842,107008422,TwoS,[PIONEER 2.0] Target Cohort 2.0_mHSPC ADT only treated FINAL without Depression
108,842,108008422,TwoS,[PIONEER 2.0] Target Cohort 2.0_mHSPC ADT+ARTA treated FINAL without Depression
109,842,109008422,TwoS,[PIONEER 2.0] Target Cohort 2.0_mHSPC ADT+Chemo treated FINAL without Depression
110,842,110008422,TwoS,[PIONEER 2.0] Target Cohort 2.0_mHSPC ADT+ARTA+Chemo treated FINAL without Depression
111,842,111008422,TwoS,[PIONEER 2.0] Target Cohort 2.1_mHSPC ADT only treated (synchronous) FINAL without Depression
112,842,112008422,TwoS,[PIONEER 2.0] Target Cohort 2.1_mHSPC ADT+ARTA treated (synchronous) FINAL without Depression
113,842,113008422,TwoS,[PIONEER 2.0] Target Cohort 2.1_mHSPC ADT+Chemo treated (synchronous) FINAL without Depression
114,842,114008422,TwoS,[PIONEER 2.0] Target Cohort 2.1_mHSPC ADT+ARTA+Chemo treated (synchronous) FINAL without Depression
115,842,115008422,TwoS,[PIONEER 2.0] Target Cohort 2.2_metachronous mHSPC ADT only treated FINAL without Depression
116,842,116008422,TwoS,[PIONEER 2.0] Target Cohort 2.2_metachronous mHSPC ADT+Chemo treated FINAL without Depression
117,842,117008422,TwoS,[PIONEER 2.0] Target Cohort 2.2_metachronous mHSPC ADT+ARTA treated FINAL without Depression
118,842,118008422,TwoS,[PIONEER 2.0] Target Cohort 2.2_metachronous mHSPC ADT+ARTA+Chemo treated FINAL without Depression
101,851,101008512,TwoS,[PIONEER 2.0] Target Cohort 1.0_ mHSPC FINAL without Respiratory distress
102,851,102008512,TwoS,[PIONEER 2.0] Target Cohort 1.1_mHSPC (synchronous) FINAL without Respiratory distress
103,851,103008512,TwoS,[PIONEER 2.0] Target Cohort 1.2_metachronous mHSPC FINAL without Respiratory distress
104,851,104008512,TwoS,[PIONEER 2.0] Target Cohort 2.0_mHSPC treated FINAL without Respiratory distress
105,851,105008512,TwoS,[PIONEER 2.0] Target Cohort 2.1_mHSPC treated (synchronous) FINAL without Respiratory distress
106,851,106008512,TwoS,[PIONEER 2.0] Target Cohort 2.2_metachronous mHSPC treated FINAL without Respiratory distress
107,851,107008512,TwoS,[PIONEER 2.0] Target Cohort 2.0_mHSPC ADT only treated FINAL without Respiratory distress
108,851,108008512,TwoS,[PIONEER 2.0] Target Cohort 2.0_mHSPC ADT+ARTA treated FINAL without Respiratory distress
109,851,109008512,TwoS,[PIONEER 2.0] Target Cohort 2.0_mHSPC ADT+Chemo treated FINAL without Respiratory distress
110,851,110008512,TwoS,[PIONEER 2.0] Target Cohort 2.0_mHSPC ADT+ARTA+Chemo treated FINAL without Respiratory distress
111,851,111008512,TwoS,[PIONEER 2.0] Target Cohort 2.1_mHSPC ADT only treated (synchronous) FINAL without Respiratory distress
112,851,112008512,TwoS,[PIONEER 2.0] Target Cohort 2.1_mHSPC ADT+ARTA treated (synchronous) FINAL without Respiratory distress
113,851,113008512,TwoS,[PIONEER 2.0] Target Cohort 2.1_mHSPC ADT+Chemo treated (synchronous) FINAL without Respiratory distress
114,851,114008512,TwoS,[PIONEER 2.0] Target Cohort 2.1_mHSPC ADT+ARTA+Chemo treated (synchronous) FINAL without Respiratory distress
115,851,115008512,TwoS,[PIONEER 2.0] Target Cohort 2.2_metachronous mHSPC ADT only treated FINAL without Respiratory distress
116,851,116008512,TwoS,[PIONEER 2.0] Target Cohort 2.2_metachronous mHSPC ADT+Chemo treated FINAL without Respiratory distress
117,851,117008512,TwoS,[PIONEER 2.0] Target Cohort 2.2_metachronous mHSPC ADT+ARTA treated FINAL without Respiratory distress
118,851,118008512,TwoS,[PIONEER 2.0] Target Cohort 2.2_metachronous mHSPC ADT+ARTA+Chemo treated FINAL without Respiratory distress
101,889,101008892,TwoS,[PIONEER 2.0] Target Cohort 1.0_ mHSPC FINAL without Kidney failure
102,889,102008892,TwoS,[PIONEER 2.0] Target Cohort 1.1_mHSPC (synchronous) FINAL without Kidney failure
103,889,103008892,TwoS,[PIONEER 2.0] Target Cohort 1.2_metachronous mHSPC FINAL without Kidney failure
104,889,104008892,TwoS,[PIONEER 2.0] Target Cohort 2.0_mHSPC treated FINAL without Kidney failure
105,889,105008892,TwoS,[PIONEER 2.0] Target Cohort 2.1_mHSPC treated (synchronous) FINAL without Kidney failure
106,889,106008892,TwoS,[PIONEER 2.0] Target Cohort 2.2_metachronous mHSPC treated FINAL without Kidney failure
107,889,107008892,TwoS,[PIONEER 2.0] Target Cohort 2.0_mHSPC ADT only treated FINAL without Kidney failure
108,889,108008892,TwoS,[PIONEER 2.0] Target Cohort 2.0_mHSPC ADT+ARTA treated FINAL without Kidney failure
109,889,109008892,TwoS,[PIONEER 2.0] Target Cohort 2.0_mHSPC ADT+Chemo treated FINAL without Kidney failure
110,889,110008892,TwoS,[PIONEER 2.0] Target Cohort 2.0_mHSPC ADT+ARTA+Chemo treated FINAL without Kidney failure
111,889,111008892,TwoS,[PIONEER 2.0] Target Cohort 2.1_mHSPC ADT only treated (synchronous) FINAL without Kidney failure
112,889,112008892,TwoS,[PIONEER 2.0] Target Cohort 2.1_mHSPC ADT+ARTA treated (synchronous) FINAL without Kidney failure
113,889,113008892,TwoS,[PIONEER 2.0] Target Cohort 2.1_mHSPC ADT+Chemo treated (synchronous) FINAL without Kidney failure
114,889,114008892,TwoS,[PIONEER 2.0] Target Cohort 2.1_mHSPC ADT+ARTA+Chemo treated (synchronous) FINAL without Kidney failure
115,889,115008892,TwoS,[PIONEER 2.0] Target Cohort 2.2_metachronous mHSPC ADT only treated FINAL without Kidney failure
116,889,116008892,TwoS,[PIONEER 2.0] Target Cohort 2.2_metachronous mHSPC ADT+Chemo treated FINAL without Kidney failure
117,889,117008892,TwoS,[PIONEER 2.0] Target Cohort 2.2_metachronous mHSPC ADT+ARTA treated FINAL without Kidney failure
118,889,118008892,TwoS,[PIONEER 2.0] Target Cohort 2.2_metachronous mHSPC ADT+ARTA+Chemo treated FINAL without Kidney failure
101,984,101009842,TwoS,[PIONEER 2.0] Target Cohort 1.0_ mHSPC FINAL without BMI above 30
102,984,102009842,TwoS,[PIONEER 2.0] Target Cohort 1.1_mHSPC (synchronous) FINAL without BMI above 30
103,984,103009842,TwoS,[PIONEER 2.0] Target Cohort 1.2_metachronous mHSPC FINAL without BMI above 30
104,984,104009842,TwoS,[PIONEER 2.0] Target Cohort 2.0_mHSPC treated FINAL without BMI above 30
105,984,105009842,TwoS,[PIONEER 2.0] Target Cohort 2.1_mHSPC treated (synchronous) FINAL without BMI above 30
106,984,106009842,TwoS,[PIONEER 2.0] Target Cohort 2.2_metachronous mHSPC treated FINAL without BMI above 30
107,984,107009842,TwoS,[PIONEER 2.0] Target Cohort 2.0_mHSPC ADT only treated FINAL without BMI above 30
108,984,108009842,TwoS,[PIONEER 2.0] Target Cohort 2.0_mHSPC ADT+ARTA treated FINAL without BMI above 30
109,984,109009842,TwoS,[PIONEER 2.0] Target Cohort 2.0_mHSPC ADT+Chemo treated FINAL without BMI above 30
110,984,110009842,TwoS,[PIONEER 2.0] Target Cohort 2.0_mHSPC ADT+ARTA+Chemo treated FINAL without BMI above 30
111,984,111009842,TwoS,[PIONEER 2.0] Target Cohort 2.1_mHSPC ADT only treated (synchronous) FINAL without BMI above 30
112,984,112009842,TwoS,[PIONEER 2.0] Target Cohort 2.1_mHSPC ADT+ARTA treated (synchronous) FINAL without BMI above 30
113,984,113009842,TwoS,[PIONEER 2.0] Target Cohort 2.1_mHSPC ADT+Chemo treated (synchronous) FINAL without BMI above 30
114,984,114009842,TwoS,[PIONEER 2.0] Target Cohort 2.1_mHSPC ADT+ARTA+Chemo treated (synchronous) FINAL without BMI above 30
115,984,115009842,TwoS,[PIONEER 2.0] Target Cohort 2.2_metachronous mHSPC ADT only treated FINAL without BMI above 30
116,984,116009842,TwoS,[PIONEER 2.0] Target Cohort 2.2_metachronous mHSPC ADT+Chemo treated FINAL without BMI above 30
117,984,117009842,TwoS,[PIONEER 2.0] Target Cohort 2.2_metachronous mHSPC ADT+ARTA treated FINAL without BMI above 30
118,984,118009842,TwoS,[PIONEER 2.0] Target Cohort 2.2_metachronous mHSPC ADT+ARTA+Chemo treated FINAL without BMI above 30
101,985,101009852,TwoS,[PIONEER 2.0] Target Cohort 1.0_ mHSPC FINAL without Charlson Comorbidity Index (cut off 0)
102,985,102009852,TwoS,[PIONEER 2.0] Target Cohort 1.1_mHSPC (synchronous) FINAL without Charlson Comorbidity Index (cut off 0)
103,985,103009852,TwoS,[PIONEER 2.0] Target Cohort 1.2_metachronous mHSPC FINAL without Charlson Comorbidity Index (cut off 0)
104,985,104009852,TwoS,[PIONEER 2.0] Target Cohort 2.0_mHSPC treated FINAL without Charlson Comorbidity Index (cut off 0)
105,985,105009852,TwoS,[PIONEER 2.0] Target Cohort 2.1_mHSPC treated (synchronous) FINAL without Charlson Comorbidity Index (cut off 0)
106,985,106009852,TwoS,[PIONEER 2.0] Target Cohort 2.2_metachronous mHSPC treated FINAL without Charlson Comorbidity Index (cut off 0)
107,985,107009852,TwoS,[PIONEER 2.0] Target Cohort 2.0_mHSPC ADT only treated FINAL without Charlson Comorbidity Index (cut off 0)
108,985,108009852,TwoS,[PIONEER 2.0] Target Cohort 2.0_mHSPC ADT+ARTA treated FINAL without Charlson Comorbidity Index (cut off 0)
109,985,109009852,TwoS,[PIONEER 2.0] Target Cohort 2.0_mHSPC ADT+Chemo treated FINAL without Charlson Comorbidity Index (cut off 0)
110,985,110009852,TwoS,[PIONEER 2.0] Target Cohort 2.0_mHSPC ADT+ARTA+Chemo treated FINAL without Charlson Comorbidity Index (cut off 0)
111,985,111009852,TwoS,[PIONEER 2.0] Target Cohort 2.1_mHSPC ADT only treated (synchronous) FINAL without Charlson Comorbidity Index (cut off 0)
