cohortId,targetId,targetName,strataId,strataName,cohortType
104002881,104,[PIONEER 2.0] Target Cohort 2.0_mHSPC treated FINAL,288,with Venous thromboembolic (pulmonary embolism and deep vein thrombosis),TwS
105002881,105,[PIONEER 2.0] Target Cohort 2.1_mHSPC treated (synchronous) FINAL,288,with Venous thromboembolic (pulmonary embolism and deep vein thrombosis),TwS
106002881,106,[PIONEER 2.0] Target Cohort 2.2_metachronous mHSPC treated FINAL,288,with Venous thromboembolic (pulmonary embolism and deep vein thrombosis),TwS
107002881,107,[PIONEER 2.0] Target Cohort 2.0_mHSPC ADT only treated FINAL,288,with Venous thromboembolic (pulmonary embolism and deep vein thrombosis),TwS
108002881,108,[PIONEER 2.0] Target Cohort 2.0_mHSPC ADT+ARTA treated FINAL,288,with Venous thromboembolic (pulmonary embolism and deep vein thrombosis),TwS
109002881,109,[PIONEER 2.0] Target Cohort 2.0_mHSPC ADT+Chemo treated FINAL,288,with Venous thromboembolic (pulmonary embolism and deep vein thrombosis),TwS
110002881,110,[PIONEER 2.0] Target Cohort 2.0_mHSPC ADT+ARTA+Chemo treated FINAL,288,with Venous thromboembolic (pulmonary embolism and deep vein thrombosis),TwS
111002881,111,[PIONEER 2.0] Target Cohort 2.1_mHSPC ADT only treated (synchronous) FINAL,288,with Venous thromboembolic (pulmonary embolism and deep vein thrombosis),TwS
112002881,112,[PIONEER 2.0] Target Cohort 2.1_mHSPC ADT+ARTA treated (synchronous) FINAL,288,with Venous thromboembolic (pulmonary embolism and deep vein thrombosis),TwS
113002881,113,[PIONEER 2.0] Target Cohort 2.1_mHSPC ADT+Chemo treated (synchronous) FINAL,288,with Venous thromboembolic (pulmonary embolism and deep vein thrombosis),TwS
114002881,114,[PIONEER 2.0] Target Cohort 2.1_mHSPC ADT+ARTA+Chemo treated (synchronous) FINAL,288,with Venous thromboembolic (pulmonary embolism and deep vein thrombosis),TwS
115002881,115,[PIONEER 2.0] Target Cohort 2.2_metachronous mHSPC ADT only treated FINAL,288,with Venous thromboembolic (pulmonary embolism and deep vein thrombosis),TwS
116002881,116,[PIONEER 2.0] Target Cohort 2.2_metachronous mHSPC ADT+Chemo treated FINAL,288,with Venous thromboembolic (pulmonary embolism and deep vein thrombosis),TwS
117002881,117,[PIONEER 2.0] Target Cohort 2.2_metachronous mHSPC ADT+ARTA treated FINAL,288,with Venous thromboembolic (pulmonary embolism and deep vein thrombosis),TwS
118002881,118,[PIONEER 2.0] Target Cohort 2.2_metachronous mHSPC ADT+ARTA+Chemo treated FINAL,288,with Venous thromboembolic (pulmonary embolism and deep vein thrombosis),TwS
101002891,101,[PIONEER 2.0] Target Cohort 1.0_ mHSPC FINAL,289,with Anxiety,TwS
102002891,102,[PIONEER 2.0] Target Cohort 1.1_mHSPC (synchronous) FINAL,289,with Anxiety,TwS
103002891,103,[PIONEER 2.0] Target Cohort 1.2_metachronous mHSPC FINAL,289,with Anxiety,TwS
104002891,104,[PIONEER 2.0] Target Cohort 2.0_mHSPC treated FINAL,289,with Anxiety,TwS
105002891,105,[PIONEER 2.0] Target Cohort 2.1_mHSPC treated (synchronous) FINAL,289,with Anxiety,TwS
106002891,106,[PIONEER 2.0] Target Cohort 2.2_metachronous mHSPC treated FINAL,289,with Anxiety,TwS
107002891,107,[PIONEER 2.0] Target Cohort 2.0_mHSPC ADT only treated FINAL,289,with Anxiety,TwS
108002891,108,[PIONEER 2.0] Target Cohort 2.0_mHSPC ADT+ARTA treated FINAL,289,with Anxiety,TwS
109002891,109,[PIONEER 2.0] Target Cohort 2.0_mHSPC ADT+Chemo treated FINAL,289,with Anxiety,TwS
110002891,110,[PIONEER 2.0] Target Cohort 2.0_mHSPC ADT+ARTA+Chemo treated FINAL,289,with Anxiety,TwS
111002891,111,[PIONEER 2.0] Target Cohort 2.1_mHSPC ADT only treated (synchronous) FINAL,289,with Anxiety,TwS
112002891,112,[PIONEER 2.0] Target Cohort 2.1_mHSPC ADT+ARTA treated (synchronous) FINAL,289,with Anxiety,TwS
113002891,113,[PIONEER 2.0] Target Cohort 2.1_mHSPC ADT+Chemo treated (synchronous) FINAL,289,with Anxiety,TwS
114002891,114,[PIONEER 2.0] Target Cohort 2.1_mHSPC ADT+ARTA+Chemo treated (synchronous) FINAL,289,with Anxiety,TwS
115002891,115,[PIONEER 2.0] Target Cohort 2.2_metachronous mHSPC ADT only treated FINAL,289,with Anxiety,TwS
116002891,116,[PIONEER 2.0] Target Cohort 2.2_metachronous mHSPC ADT+Chemo treated FINAL,289,with Anxiety,TwS
117002891,117,[PIONEER 2.0] Target Cohort 2.2_metachronous mHSPC ADT+ARTA treated FINAL,289,with Anxiety,TwS
118002891,118,[PIONEER 2.0] Target Cohort 2.2_metachronous mHSPC ADT+ARTA+Chemo treated FINAL,289,with Anxiety,TwS
101003101,101,[PIONEER 2.0] Target Cohort 1.0_ mHSPC FINAL,310,with Fatique or malaise,TwS
102003101,102,[PIONEER 2.0] Target Cohort 1.1_mHSPC (synchronous) FINAL,310,with Fatique or malaise,TwS
103003101,103,[PIONEER 2.0] Target Cohort 1.2_metachronous mHSPC FINAL,310,with Fatique or malaise,TwS
104003101,104,[PIONEER 2.0] Target Cohort 2.0_mHSPC treated FINAL,310,with Fatique or malaise,TwS
105003101,105,[PIONEER 2.0] Target Cohort 2.1_mHSPC treated (synchronous) FINAL,310,with Fatique or malaise,TwS
106003101,106,[PIONEER 2.0] Target Cohort 2.2_metachronous mHSPC treated FINAL,310,with Fatique or malaise,TwS
107003101,107,[PIONEER 2.0] Target Cohort 2.0_mHSPC ADT only treated FINAL,310,with Fatique or malaise,TwS
108003101,108,[PIONEER 2.0] Target Cohort 2.0_mHSPC ADT+ARTA treated FINAL,310,with Fatique or malaise,TwS
109003101,109,[PIONEER 2.0] Target Cohort 2.0_mHSPC ADT+Chemo treated FINAL,310,with Fatique or malaise,TwS
110003101,110,[PIONEER 2.0] Target Cohort 2.0_mHSPC ADT+ARTA+Chemo treated FINAL,310,with Fatique or malaise,TwS
111003101,111,[PIONEER 2.0] Target Cohort 2.1_mHSPC ADT only treated (synchronous) FINAL,310,with Fatique or malaise,TwS
112003101,112,[PIONEER 2.0] Target Cohort 2.1_mHSPC ADT+ARTA treated (synchronous) FINAL,310,with Fatique or malaise,TwS
113003101,113,[PIONEER 2.0] Target Cohort 2.1_mHSPC ADT+Chemo treated (synchronous) FINAL,310,with Fatique or malaise,TwS
114003101,114,[PIONEER 2.0] Target Cohort 2.1_mHSPC ADT+ARTA+Chemo treated (synchronous) FINAL,310,with Fatique or malaise,TwS
115003101,115,[PIONEER 2.0] Target Cohort 2.2_metachronous mHSPC ADT only treated FINAL,310,with Fatique or malaise,TwS
116003101,116,[PIONEER 2.0] Target Cohort 2.2_metachronous mHSPC ADT+Chemo treated FINAL,310,with Fatique or malaise,TwS
117003101,117,[PIONEER 2.0] Target Cohort 2.2_metachronous mHSPC ADT+ARTA treated FINAL,310,with Fatique or malaise,TwS
118003101,118,[PIONEER 2.0] Target Cohort 2.2_metachronous mHSPC ADT+ARTA+Chemo treated FINAL,310,with Fatique or malaise,TwS
101004031,101,[PIONEER 2.0] Target Cohort 1.0_ mHSPC FINAL,403,with Osteopenia and Osteoporosis,TwS
102004031,102,[PIONEER 2.0] Target Cohort 1.1_mHSPC (synchronous) FINAL,403,with Osteopenia and Osteoporosis,TwS
103004031,103,[PIONEER 2.0] Target Cohort 1.2_metachronous mHSPC FINAL,403,with Osteopenia and Osteoporosis,TwS
104004031,104,[PIONEER 2.0] Target Cohort 2.0_mHSPC treated FINAL,403,with Osteopenia and Osteoporosis,TwS
105004031,105,[PIONEER 2.0] Target Cohort 2.1_mHSPC treated (synchronous) FINAL,403,with Osteopenia and Osteoporosis,TwS
106004031,106,[PIONEER 2.0] Target Cohort 2.2_metachronous mHSPC treated FINAL,403,with Osteopenia and Osteoporosis,TwS
107004031,107,[PIONEER 2.0] Target Cohort 2.0_mHSPC ADT only treated FINAL,403,with Osteopenia and Osteoporosis,TwS
108004031,108,[PIONEER 2.0] Target Cohort 2.0_mHSPC ADT+ARTA treated FINAL,403,with Osteopenia and Osteoporosis,TwS
109004031,109,[PIONEER 2.0] Target Cohort 2.0_mHSPC ADT+Chemo treated FINAL,403,with Osteopenia and Osteoporosis,TwS
110004031,110,[PIONEER 2.0] Target Cohort 2.0_mHSPC ADT+ARTA+Chemo treated FINAL,403,with Osteopenia and Osteoporosis,TwS
111004031,111,[PIONEER 2.0] Target Cohort 2.1_mHSPC ADT only treated (synchronous) FINAL,403,with Osteopenia and Osteoporosis,TwS
112004031,112,[PIONEER 2.0] Target Cohort 2.1_mHSPC ADT+ARTA treated (synchronous) FINAL,403,with Osteopenia and Osteoporosis,TwS
113004031,113,[PIONEER 2.0] Target Cohort 2.1_mHSPC ADT+Chemo treated (synchronous) FINAL,403,with Osteopenia and Osteoporosis,TwS
114004031,114,[PIONEER 2.0] Target Cohort 2.1_mHSPC ADT+ARTA+Chemo treated (synchronous) FINAL,403,with Osteopenia and Osteoporosis,TwS
115004031,115,[PIONEER 2.0] Target Cohort 2.2_metachronous mHSPC ADT only treated FINAL,403,with Osteopenia and Osteoporosis,TwS
116004031,116,[PIONEER 2.0] Target Cohort 2.2_metachronous mHSPC ADT+Chemo treated FINAL,403,with Osteopenia and Osteoporosis,TwS
117004031,117,[PIONEER 2.0] Target Cohort 2.2_metachronous mHSPC ADT+ARTA treated FINAL,403,with Osteopenia and Osteoporosis,TwS
118004031,118,[PIONEER 2.0] Target Cohort 2.2_metachronous mHSPC ADT+ARTA+Chemo treated FINAL,403,with Osteopenia and Osteoporosis,TwS
101004071,101,[PIONEER 2.0] Target Cohort 1.0_ mHSPC FINAL,407,with Anemia,TwS
102004071,102,[PIONEER 2.0] Target Cohort 1.1_mHSPC (synchronous) FINAL,407,with Anemia,TwS
103004071,103,[PIONEER 2.0] Target Cohort 1.2_metachronous mHSPC FINAL,407,with Anemia,TwS
104004071,104,[PIONEER 2.0] Target Cohort 2.0_mHSPC treated FINAL,407,with Anemia,TwS
105004071,105,[PIONEER 2.0] Target Cohort 2.1_mHSPC treated (synchronous) FINAL,407,with Anemia,TwS
106004071,106,[PIONEER 2.0] Target Cohort 2.2_metachronous mHSPC treated FINAL,407,with Anemia,TwS
107004071,107,[PIONEER 2.0] Target Cohort 2.0_mHSPC ADT only treated FINAL,407,with Anemia,TwS
108004071,108,[PIONEER 2.0] Target Cohort 2.0_mHSPC ADT+ARTA treated FINAL,407,with Anemia,TwS
109004071,109,[PIONEER 2.0] Target Cohort 2.0_mHSPC ADT+Chemo treated FINAL,407,with Anemia,TwS
110004071,110,[PIONEER 2.0] Target Cohort 2.0_mHSPC ADT+ARTA+Chemo treated FINAL,407,with Anemia,TwS
111004071,111,[PIONEER 2.0] Target Cohort 2.1_mHSPC ADT only treated (synchronous) FINAL,407,with Anemia,TwS
112004071,112,[PIONEER 2.0] Target Cohort 2.1_mHSPC ADT+ARTA treated (synchronous) FINAL,407,with Anemia,TwS
113004071,113,[PIONEER 2.0] Target Cohort 2.1_mHSPC ADT+Chemo treated (synchronous) FINAL,407,with Anemia,TwS
114004071,114,[PIONEER 2.0] Target Cohort 2.1_mHSPC ADT+ARTA+Chemo treated (synchronous) FINAL,407,with Anemia,TwS
115004071,115,[PIONEER 2.0] Target Cohort 2.2_metachronous mHSPC ADT only treated FINAL,407,with Anemia,TwS
116004071,116,[PIONEER 2.0] Target Cohort 2.2_metachronous mHSPC ADT+Chemo treated FINAL,407,with Anemia,TwS
117004071,117,[PIONEER 2.0] Target Cohort 2.2_metachronous mHSPC ADT+ARTA treated FINAL,407,with Anemia,TwS
118004071,118,[PIONEER 2.0] Target Cohort 2.2_metachronous mHSPC ADT+ARTA+Chemo treated FINAL,407,with Anemia,TwS
101004221,101,[PIONEER 2.0] Target Cohort 1.0_ mHSPC FINAL,422,with Performance Status ECOG=1,TwS
102004221,102,[PIONEER 2.0] Target Cohort 1.1_mHSPC (synchronous) FINAL,422,with Performance Status ECOG=1,TwS
103004221,103,[PIONEER 2.0] Target Cohort 1.2_metachronous mHSPC FINAL,422,with Performance Status ECOG=1,TwS
104004221,104,[PIONEER 2.0] Target Cohort 2.0_mHSPC treated FINAL,422,with Performance Status ECOG=1,TwS
105004221,105,[PIONEER 2.0] Target Cohort 2.1_mHSPC treated (synchronous) FINAL,422,with Performance Status ECOG=1,TwS
106004221,106,[PIONEER 2.0] Target Cohort 2.2_metachronous mHSPC treated FINAL,422,with Performance Status ECOG=1,TwS
107004221,107,[PIONEER 2.0] Target Cohort 2.0_mHSPC ADT only treated FINAL,422,with Performance Status ECOG=1,TwS
108004221,108,[PIONEER 2.0] Target Cohort 2.0_mHSPC ADT+ARTA treated FINAL,422,with Performance Status ECOG=1,TwS
109004221,109,[PIONEER 2.0] Target Cohort 2.0_mHSPC ADT+Chemo treated FINAL,422,with Performance Status ECOG=1,TwS
110004221,110,[PIONEER 2.0] Target Cohort 2.0_mHSPC ADT+ARTA+Chemo treated FINAL,422,with Performance Status ECOG=1,TwS
111004221,111,[PIONEER 2.0] Target Cohort 2.1_mHSPC ADT only treated (synchronous) FINAL,422,with Performance Status ECOG=1,TwS
112004221,112,[PIONEER 2.0] Target Cohort 2.1_mHSPC ADT+ARTA treated (synchronous) FINAL,422,with Performance Status ECOG=1,TwS
113004221,113,[PIONEER 2.0] Target Cohort 2.1_mHSPC ADT+Chemo treated (synchronous) FINAL,422,with Performance Status ECOG=1,TwS
114004221,114,[PIONEER 2.0] Target Cohort 2.1_mHSPC ADT+ARTA+Chemo treated (synchronous) FINAL,422,with Performance Status ECOG=1,TwS
115004221,115,[PIONEER 2.0] Target Cohort 2.2_metachronous mHSPC ADT only treated FINAL,422,with Performance Status ECOG=1,TwS
116004221,116,[PIONEER 2.0] Target Cohort 2.2_metachronous mHSPC ADT+Chemo treated FINAL,422,with Performance Status ECOG=1,TwS
117004221,117,[PIONEER 2.0] Target Cohort 2.2_metachronous mHSPC ADT+ARTA treated FINAL,422,with Performance Status ECOG=1,TwS
118004221,118,[PIONEER 2.0] Target Cohort 2.2_metachronous mHSPC ADT+ARTA+Chemo treated FINAL,422,with Performance Status ECOG=1,TwS
101007971,101,[PIONEER 2.0] Target Cohort 1.0_ mHSPC FINAL,797,with Hepatotoxicity/Liver failure,TwS
102007971,102,[PIONEER 2.0] Target Cohort 1.1_mHSPC (synchronous) FINAL,797,with Hepatotoxicity/Liver failure,TwS
103007971,103,[PIONEER 2.0] Target Cohort 1.2_metachronous mHSPC FINAL,797,with Hepatotoxicity/Liver failure,TwS
104007971,104,[PIONEER 2.0] Target Cohort 2.0_mHSPC treated FINAL,797,with Hepatotoxicity/Liver failure,TwS
105007971,105,[PIONEER 2.0] Target Cohort 2.1_mHSPC treated (synchronous) FINAL,797,with Hepatotoxicity/Liver failure,TwS
106007971,106,[PIONEER 2.0] Target Cohort 2.2_metachronous mHSPC treated FINAL,797,with Hepatotoxicity/Liver failure,TwS
107007971,107,[PIONEER 2.0] Target Cohort 2.0_mHSPC ADT only treated FINAL,797,with Hepatotoxicity/Liver failure,TwS
108007971,108,[PIONEER 2.0] Target Cohort 2.0_mHSPC ADT+ARTA treated FINAL,797,with Hepatotoxicity/Liver failure,TwS
109007971,109,[PIONEER 2.0] Target Cohort 2.0_mHSPC ADT+Chemo treated FINAL,797,with Hepatotoxicity/Liver failure,TwS
110007971,110,[PIONEER 2.0] Target Cohort 2.0_mHSPC ADT+ARTA+Chemo treated FINAL,797,with Hepatotoxicity/Liver failure,TwS
111007971,111,[PIONEER 2.0] Target Cohort 2.1_mHSPC ADT only treated (synchronous) FINAL,797,with Hepatotoxicity/Liver failure,TwS
112007971,112,[PIONEER 2.0] Target Cohort 2.1_mHSPC ADT+ARTA treated (synchronous) FINAL,797,with Hepatotoxicity/Liver failure,TwS
113007971,113,[PIONEER 2.0] Target Cohort 2.1_mHSPC ADT+Chemo treated (synchronous) FINAL,797,with Hepatotoxicity/Liver failure,TwS
114007971,114,[PIONEER 2.0] Target Cohort 2.1_mHSPC ADT+ARTA+Chemo treated (synchronous) FINAL,797,with Hepatotoxicity/Liver failure,TwS
115007971,115,[PIONEER 2.0] Target Cohort 2.2_metachronous mHSPC ADT only treated FINAL,797,with Hepatotoxicity/Liver failure,TwS
116007971,116,[PIONEER 2.0] Target Cohort 2.2_metachronous mHSPC ADT+Chemo treated FINAL,797,with Hepatotoxicity/Liver failure,TwS
117007971,117,[PIONEER 2.0] Target Cohort 2.2_metachronous mHSPC ADT+ARTA treated FINAL,797,with Hepatotoxicity/Liver failure,TwS
118007971,118,[PIONEER 2.0] Target Cohort 2.2_metachronous mHSPC ADT+ARTA+Chemo treated FINAL,797,with Hepatotoxicity/Liver failure,TwS
101008081,101,[PIONEER 2.0] Target Cohort 1.0_ mHSPC FINAL,808,with Dementia,TwS
102008081,102,[PIONEER 2.0] Target Cohort 1.1_mHSPC (synchronous) FINAL,808,with Dementia,TwS
103008081,103,[PIONEER 2.0] Target Cohort 1.2_metachronous mHSPC FINAL,808,with Dementia,TwS
104008081,104,[PIONEER 2.0] Target Cohort 2.0_mHSPC treated FINAL,808,with Dementia,TwS
105008081,105,[PIONEER 2.0] Target Cohort 2.1_mHSPC treated (synchronous) FINAL,808,with Dementia,TwS
106008081,106,[PIONEER 2.0] Target Cohort 2.2_metachronous mHSPC treated FINAL,808,with Dementia,TwS
107008081,107,[PIONEER 2.0] Target Cohort 2.0_mHSPC ADT only treated FINAL,808,with Dementia,TwS
108008081,108,[PIONEER 2.0] Target Cohort 2.0_mHSPC ADT+ARTA treated FINAL,808,with Dementia,TwS
109008081,109,[PIONEER 2.0] Target Cohort 2.0_mHSPC ADT+Chemo treated FINAL,808,with Dementia,TwS
110008081,110,[PIONEER 2.0] Target Cohort 2.0_mHSPC ADT+ARTA+Chemo treated FINAL,808,with Dementia,TwS
111008081,111,[PIONEER 2.0] Target Cohort 2.1_mHSPC ADT only treated (synchronous) FINAL,808,with Dementia,TwS
112008081,112,[PIONEER 2.0] Target Cohort 2.1_mHSPC ADT+ARTA treated (synchronous) FINAL,808,with Dementia,TwS
113008081,113,[PIONEER 2.0] Target Cohort 2.1_mHSPC ADT+Chemo treated (synchronous) FINAL,808,with Dementia,TwS
114008081,114,[PIONEER 2.0] Target Cohort 2.1_mHSPC ADT+ARTA+Chemo treated (synchronous) FINAL,808,with Dementia,TwS
115008081,115,[PIONEER 2.0] Target Cohort 2.2_metachronous mHSPC ADT only treated FINAL,808,with Dementia,TwS
116008081,116,[PIONEER 2.0] Target Cohort 2.2_metachronous mHSPC ADT+Chemo treated FINAL,808,with Dementia,TwS
117008081,117,[PIONEER 2.0] Target Cohort 2.2_metachronous mHSPC ADT+ARTA treated FINAL,808,with Dementia,TwS
118008081,118,[PIONEER 2.0] Target Cohort 2.2_metachronous mHSPC ADT+ARTA+Chemo treated FINAL,808,with Dementia,TwS
101008101,101,[PIONEER 2.0] Target Cohort 1.0_ mHSPC FINAL,810,with Memory impairment,TwS
102008101,102,[PIONEER 2.0] Target Cohort 1.1_mHSPC (synchronous) FINAL,810,with Memory impairment,TwS
103008101,103,[PIONEER 2.0] Target Cohort 1.2_metachronous mHSPC FINAL,810,with Memory impairment,TwS
104008101,104,[PIONEER 2.0] Target Cohort 2.0_mHSPC treated FINAL,810,with Memory impairment,TwS
105008101,105,[PIONEER 2.0] Target Cohort 2.1_mHSPC treated (synchronous) FINAL,810,with Memory impairment,TwS
106008101,106,[PIONEER 2.0] Target Cohort 2.2_metachronous mHSPC treated FINAL,810,with Memory impairment,TwS
107008101,107,[PIONEER 2.0] Target Cohort 2.0_mHSPC ADT only treated FINAL,810,with Memory impairment,TwS
108008101,108,[PIONEER 2.0] Target Cohort 2.0_mHSPC ADT+ARTA treated FINAL,810,with Memory impairment,TwS
109008101,109,[PIONEER 2.0] Target Cohort 2.0_mHSPC ADT+Chemo treated FINAL,810,with Memory impairment,TwS
110008101,110,[PIONEER 2.0] Target Cohort 2.0_mHSPC ADT+ARTA+Chemo treated FINAL,810,with Memory impairment,TwS
111008101,111,[PIONEER 2.0] Target Cohort 2.1_mHSPC ADT only treated (synchronous) FINAL,810,with Memory impairment,TwS
112008101,112,[PIONEER 2.0] Target Cohort 2.1_mHSPC ADT+ARTA treated (synchronous) FINAL,810,with Memory impairment,TwS
113008101,113,[PIONEER 2.0] Target Cohort 2.1_mHSPC ADT+Chemo treated (synchronous) FINAL,810,with Memory impairment,TwS
114008101,114,[PIONEER 2.0] Target Cohort 2.1_mHSPC ADT+ARTA+Chemo treated (synchronous) FINAL,810,with Memory impairment,TwS
115008101,115,[PIONEER 2.0] Target Cohort 2.2_metachronous mHSPC ADT only treated FINAL,810,with Memory impairment,TwS
116008101,116,[PIONEER 2.0] Target Cohort 2.2_metachronous mHSPC ADT+Chemo treated FINAL,810,with Memory impairment,TwS
117008101,117,[PIONEER 2.0] Target Cohort 2.2_metachronous mHSPC ADT+ARTA treated FINAL,810,with Memory impairment,TwS
118008101,118,[PIONEER 2.0] Target Cohort 2.2_metachronous mHSPC ADT+ARTA+Chemo treated FINAL,810,with Memory impairment,TwS
101008421,101,[PIONEER 2.0] Target Cohort 1.0_ mHSPC FINAL,842,with Depression,TwS
102008421,102,[PIONEER 2.0] Target Cohort 1.1_mHSPC (synchronous) FINAL,842,with Depression,TwS
103008421,103,[PIONEER 2.0] Target Cohort 1.2_metachronous mHSPC FINAL,842,with Depression,TwS
104008421,104,[PIONEER 2.0] Target Cohort 2.0_mHSPC treated FINAL,842,with Depression,TwS
105008421,105,[PIONEER 2.0] Target Cohort 2.1_mHSPC treated (synchronous) FINAL,842,with Depression,TwS
106008421,106,[PIONEER 2.0] Target Cohort 2.2_metachronous mHSPC treated FINAL,842,with Depression,TwS
107008421,107,[PIONEER 2.0] Target Cohort 2.0_mHSPC ADT only treated FINAL,842,with Depression,TwS
108008421,108,[PIONEER 2.0] Target Cohort 2.0_mHSPC ADT+ARTA treated FINAL,842,with Depression,TwS
109008421,109,[PIONEER 2.0] Target Cohort 2.0_mHSPC ADT+Chemo treated FINAL,842,with Depression,TwS
110008421,110,[PIONEER 2.0] Target Cohort 2.0_mHSPC ADT+ARTA+Chemo treated FINAL,842,with Depression,TwS
111008421,111,[PIONEER 2.0] Target Cohort 2.1_mHSPC ADT only treated (synchronous) FINAL,842,with Depression,TwS
112008421,112,[PIONEER 2.0] Target Cohort 2.1_mHSPC ADT+ARTA treated (synchronous) FINAL,842,with Depression,TwS
113008421,113,[PIONEER 2.0] Target Cohort 2.1_mHSPC ADT+Chemo treated (synchronous) FINAL,842,with Depression,TwS
114008421,114,[PIONEER 2.0] Target Cohort 2.1_mHSPC ADT+ARTA+Chemo treated (synchronous) FINAL,842,with Depression,TwS
115008421,115,[PIONEER 2.0] Target Cohort 2.2_metachronous mHSPC ADT only treated FINAL,842,with Depression,TwS
116008421,116,[PIONEER 2.0] Target Cohort 2.2_metachronous mHSPC ADT+Chemo treated FINAL,842,with Depression,TwS
117008421,117,[PIONEER 2.0] Target Cohort 2.2_metachronous mHSPC ADT+ARTA treated FINAL,842,with Depression,TwS
118008421,118,[PIONEER 2.0] Target Cohort 2.2_metachronous mHSPC ADT+ARTA+Chemo treated FINAL,842,with Depression,TwS
101008511,101,[PIONEER 2.0] Target Cohort 1.0_ mHSPC FINAL,851,with Respiratory distress,TwS
102008511,102,[PIONEER 2.0] Target Cohort 1.1_mHSPC (synchronous) FINAL,851,with Respiratory distress,TwS
103008511,103,[PIONEER 2.0] Target Cohort 1.2_metachronous mHSPC FINAL,851,with Respiratory distress,TwS
104008511,104,[PIONEER 2.0] Target Cohort 2.0_mHSPC treated FINAL,851,with Respiratory distress,TwS
105008511,105,[PIONEER 2.0] Target Cohort 2.1_mHSPC treated (synchronous) FINAL,851,with Respiratory distress,TwS
106008511,106,[PIONEER 2.0] Target Cohort 2.2_metachronous mHSPC treated FINAL,851,with Respiratory distress,TwS
107008511,107,[PIONEER 2.0] Target Cohort 2.0_mHSPC ADT only treated FINAL,851,with Respiratory distress,TwS
108008511,108,[PIONEER 2.0] Target Cohort 2.0_mHSPC ADT+ARTA treated FINAL,851,with Respiratory distress,TwS
109008511,109,[PIONEER 2.0] Target Cohort 2.0_mHSPC ADT+Chemo treated FINAL,851,with Respiratory distress,TwS
110008511,110,[PIONEER 2.0] Target Cohort 2.0_mHSPC ADT+ARTA+Chemo treated FINAL,851,with Respiratory distress,TwS
111008511,111,[PIONEER 2.0] Target Cohort 2.1_mHSPC ADT only treated (synchronous) FINAL,851,with Respiratory distress,TwS
112008511,112,[PIONEER 2.0] Target Cohort 2.1_mHSPC ADT+ARTA treated (synchronous) FINAL,851,with Respiratory distress,TwS
113008511,113,[PIONEER 2.0] Target Cohort 2.1_mHSPC ADT+Chemo treated (synchronous) FINAL,851,with Respiratory distress,TwS
114008511,114,[PIONEER 2.0] Target Cohort 2.1_mHSPC ADT+ARTA+Chemo treated (synchronous) FINAL,851,with Respiratory distress,TwS
115008511,115,[PIONEER 2.0] Target Cohort 2.2_metachronous mHSPC ADT only treated FINAL,851,with Respiratory distress,TwS
116008511,116,[PIONEER 2.0] Target Cohort 2.2_metachronous mHSPC ADT+Chemo treated FINAL,851,with Respiratory distress,TwS
117008511,117,[PIONEER 2.0] Target Cohort 2.2_metachronous mHSPC ADT+ARTA treated FINAL,851,with Respiratory distress,TwS
118008511,118,[PIONEER 2.0] Target Cohort 2.2_metachronous mHSPC ADT+ARTA+Chemo treated FINAL,851,with Respiratory distress,TwS
101008891,101,[PIONEER 2.0] Target Cohort 1.0_ mHSPC FINAL,889,with Kidney failure,TwS
102008891,102,[PIONEER 2.0] Target Cohort 1.1_mHSPC (synchronous) FINAL,889,with Kidney failure,TwS
103008891,103,[PIONEER 2.0] Target Cohort 1.2_metachronous mHSPC FINAL,889,with Kidney failure,TwS
104008891,104,[PIONEER 2.0] Target Cohort 2.0_mHSPC treated FINAL,889,with Kidney failure,TwS
105008891,105,[PIONEER 2.0] Target Cohort 2.1_mHSPC treated (synchronous) FINAL,889,with Kidney failure,TwS
106008891,106,[PIONEER 2.0] Target Cohort 2.2_metachronous mHSPC treated FINAL,889,with Kidney failure,TwS
107008891,107,[PIONEER 2.0] Target Cohort 2.0_mHSPC ADT only treated FINAL,889,with Kidney failure,TwS
108008891,108,[PIONEER 2.0] Target Cohort 2.0_mHSPC ADT+ARTA treated FINAL,889,with Kidney failure,TwS
109008891,109,[PIONEER 2.0] Target Cohort 2.0_mHSPC ADT+Chemo treated FINAL,889,with Kidney failure,TwS
110008891,110,[PIONEER 2.0] Target Cohort 2.0_mHSPC ADT+ARTA+Chemo treated FINAL,889,with Kidney failure,TwS
111008891,111,[PIONEER 2.0] Target Cohort 2.1_mHSPC ADT only treated (synchronous) FINAL,889,with Kidney failure,TwS
112008891,112,[PIONEER 2.0] Target Cohort 2.1_mHSPC ADT+ARTA treated (synchronous) FINAL,889,with Kidney failure,TwS
113008891,113,[PIONEER 2.0] Target Cohort 2.1_mHSPC ADT+Chemo treated (synchronous) FINAL,889,with Kidney failure,TwS
114008891,114,[PIONEER 2.0] Target Cohort 2.1_mHSPC ADT+ARTA+Chemo treated (synchronous) FINAL,889,with Kidney failure,TwS
115008891,115,[PIONEER 2.0] Target Cohort 2.2_metachronous mHSPC ADT only treated FINAL,889,with Kidney failure,TwS
116008891,116,[PIONEER 2.0] Target Cohort 2.2_metachronous mHSPC ADT+Chemo treated FINAL,889,with Kidney failure,TwS
117008891,117,[PIONEER 2.0] Target Cohort 2.2_metachronous mHSPC ADT+ARTA treated FINAL,889,with Kidney failure,TwS
